CLIENTNUM,概率,高精确
93629,3.407753216312156e-07,False
80446,0.7149784883417746,True
52178,6.829893273924008e-08,False
44521,9.983348205125626e-07,False
72533,1.4206485908959424e-06,False
7738,4.0375748804773936e-05,False
58722,1.8355300962129363e-05,False
53616,8.653701561888806e-07,False
20556,1.7437104761332993e-06,False
56049,6.4209668089070544e-06,False
17556,6.019211470872851e-06,False
83782,0.0003665771153690724,False
42237,3.32522084244152e-05,False
94421,1.6926854657343716e-05,False
24096,2.4335461496264587e-05,False
63607,9.007591921428775e-06,False
56632,1.6327442859732984e-05,False
68271,8.212532556920806e-07,False
11363,0.9718241995549706,True
8711,1.1683169054575783e-06,False
11372,1.5741300703394325e-06,False
95116,0.01457964494449992,False
25555,1.9511770451844057e-07,False
1719,0.0001985092051181296,False
41653,2.9964082442454067e-07,False
92556,8.848750116960061e-07,False
90531,6.892398188048716e-07,False
75077,6.700710255547746e-05,False
1939,5.903171411176164e-07,False
93304,5.7413517576476483e-05,False
7864,3.9464566807202404e-05,False
78602,0.0008567754632076232,False
8547,6.252517670226353e-06,False
34819,4.111233542432559e-06,False
80550,1.8321112936561778e-05,False
98205,0.00022596457497349353,False
22645,2.4064245224060488e-05,False
94217,2.601705348422824e-07,False
2997,6.815762977676229e-07,False
5179,7.1207721481624015e-06,False
11923,3.3422258355081543e-06,False
87742,1.4793665930933176e-06,False
10514,1.8925487668997181e-06,False
76237,1.4317204201869797e-06,False
8036,9.08992195885788e-06,False
42376,0.00042584895008547274,False
10826,3.760736845233204e-06,False
30759,0.00016865425972676374,False
60016,7.197253566791719e-07,False
42061,9.322700890997144e-07,False
69683,9.288065756278328e-06,False
93159,2.5991302958942086e-06,False
57904,0.9933028458302333,True
39162,0.00012039931332168763,False
2087,3.6140400441531784e-05,False
95454,2.0169459917702394e-06,False
58303,3.299706328217364e-07,False
26113,4.967264791190043e-07,False
53082,3.1245341051915525e-06,False
24187,9.474550040308071e-07,False
54935,1.9689536785337856e-05,False
74909,2.2663620718182973e-07,False
43258,1.5191641207934984e-07,False
88879,1.7149105889927778e-06,False
45283,4.6247567870437284e-07,False
31099,3.3154366241166824e-07,False
506,0.00016517697053851948,False
51428,7.923116662403362e-07,False
50104,4.464595673098994e-06,False
35346,1.9926305724732527e-06,False
28746,3.5835515084397656e-07,False
50799,0.00299914336263214,False
17498,1.980480637842716e-07,False
62447,7.294325544668736e-07,False
99463,0.9994776960019675,True
21551,3.932328888837724e-06,False
49233,6.833786028372909e-07,False
128,1.2275533731899987e-06,False
91790,4.702359079178659e-07,False
22611,1.5809330235201649e-06,False
74251,1.8284520090131854e-06,False
13131,5.59262948358621e-06,False
83891,1.8548608912312094e-06,False
77803,6.912879174959001e-05,False
4149,1.170295023519173e-05,False
35914,0.00047342919031721515,False
55852,0.0022214338652846674,False
94926,2.3275038627275955e-05,False
86967,0.0004660803613910272,False
89460,5.342183044307152e-06,False
13199,0.000725270630754906,False
31162,0.0021648538999310737,False
22197,0.004679314932924438,False
39555,4.5228235185432286e-07,False
22331,1.6697027450448372e-06,False
37130,1.191804798163325e-06,False
96495,2.4712130338822122e-06,False
35464,2.4507336416667704e-05,False
41648,6.986151066072301e-08,False
80591,1.4733999182643159e-06,False
76874,0.001227136851423173,False
96063,8.534043125760677e-07,False
20307,4.2017918473974544e-05,False
44708,4.973114859416263e-07,False
6427,1.4062133502249027e-05,False
92284,6.633045699685445e-07,False
40471,2.6436712548089256e-07,False
95335,2.505059346088178e-06,False
63391,1.9444526914947447e-05,False
68128,3.869240086569122e-05,False
66825,0.0002020056807300927,False
15885,5.0020412568050794e-05,False
55380,2.5760022762295203e-06,False
17285,5.7996622929075184e-06,False
79955,0.0023940719765527625,False
39522,7.519925169566365e-07,False
28127,1.4332597941547729e-05,False
77658,2.208235001520184e-06,False
19109,1.82506824239282e-07,False
53738,1.2415500975890973e-06,False
46154,6.058501399335308e-07,False
19171,3.0788740647173008e-06,False
10219,8.635644384281426e-07,False
86763,0.008792852543313938,False
51076,1.8442160299903186e-06,False
42620,2.344227509989715e-06,False
96402,2.3283840805878653e-06,False
18653,3.7281227551952814e-07,False
73941,3.572208411146379e-07,False
96556,2.4541513320840805e-06,False
14763,0.9127698132485503,True
22978,0.000418024616534193,False
21759,0.004374527545078663,False
39715,0.12099471757553465,False
92767,3.282040401386338e-06,False
34353,8.134975078521384e-07,False
64571,8.081682751084374e-08,False
23842,0.001826536370625753,False
96689,5.707297297270769e-06,False
73206,0.5135196011688804,True
32319,2.278934473852137e-07,False
37834,3.004240894469607e-06,False
36199,8.30374346861883e-08,False
2260,2.622560624874852e-05,False
68357,7.411993774222175e-05,False
71108,8.225738180711688e-05,False
18988,7.015264179116595e-06,False
77362,1.2495594573345873e-05,False
17837,0.00013878539013842915,False
82328,1.9425951638915303e-06,False
1055,3.043315280696531e-06,False
15923,6.243803816404404e-05,False
92671,0.0027037993065030367,False
86992,0.39148858616056587,False
503,0.0002841847195429496,False
89645,6.348907122511076e-07,False
69374,8.777445251587336e-07,False
27596,3.166435871876168e-05,False
34626,9.175865152069266e-07,False
32867,3.6341886044189174e-07,False
32771,4.437234788319249e-06,False
37819,2.038456597606398e-06,False
90215,3.683721550269496e-07,False
52988,0.0002091469885956768,False
23884,2.784713093785916e-05,False
95435,1.0515073683416792e-06,False
40421,5.968022774619139e-07,False
59727,1.0663591768605612e-05,False
68521,9.090333001352356e-06,False
88204,3.321998356792895e-05,False
57323,0.00040165594920087215,False
97140,1.6278333596334992e-06,False
9544,1.3489529831418235e-07,False
13465,6.469602075688187e-06,False
19426,0.9971979783114587,True
38854,1.014974095059052e-06,False
99864,1.9495590727870956e-05,False
24711,1.1731218339730714e-06,False
60468,7.070531542105883e-05,False
1385,0.003994663697666554,False
4700,2.178079912580247e-06,False
45450,7.447672357508098e-07,False
65203,0.002312388523594169,False
60091,1.0039946290772417e-06,False
31471,7.387541865501903e-07,False
69020,1.121233528322674e-05,False
51759,1.0482555637349123e-07,False
59099,3.308274579929394e-06,False
78633,0.816080019715812,True
31734,4.925688778068918e-07,False
5983,3.8562139254042906e-06,False
7332,3.196405389081894e-06,False
78675,9.901055219785203e-06,False
4081,7.5519590358432344e-06,False
48601,1.3351466401723711e-06,False
68955,7.217127045173415e-07,False
13548,0.0008629137835469148,False
7117,1.2231467182493307e-05,False
72131,0.0009790729566109835,False
11135,6.168790255941177e-08,False
57993,2.085392491204103e-05,False
62438,2.2791972246725325e-06,False
26595,0.0019558896668926285,False
20442,7.491838360711375e-07,False
65948,1.4825775658203553e-06,False
96591,2.416104491027272e-05,False
43538,2.9158035372825817e-06,False
20267,2.1943479093387274e-07,False
64013,3.882607229163832e-05,False
2169,6.042503456097915e-07,False
59866,1.0770064178149184e-06,False
27877,1.904835617599029e-06,False
89079,2.517065164405965e-06,False
95367,1.4441657717202217e-05,False
91412,2.728058602269993e-07,False
29223,2.2891707526155588e-07,False
76824,4.2250600055090587e-07,False
29338,1.928842799308186e-06,False
90330,2.826917594759428e-06,False
805,5.189165569548305e-07,False
39886,9.793156994810884e-07,False
42561,2.179819860613218e-06,False
78784,5.425102025741623e-07,False
30513,1.4258973330409258e-07,False
80442,1.735958192422286e-07,False
37144,1.302046181929755e-06,False
21593,5.318877383555877e-07,False
9203,3.345401623650391e-07,False
76452,3.5379439390804854e-07,False
54011,3.794253235550922e-06,False
66861,1.1046953821961307e-06,False
81149,6.204717083551518e-07,False
49499,6.397692216887234e-07,False
2874,7.105701508267813e-07,False
52217,1.4129829704945072e-05,False
75293,2.5994282237136867e-06,False
66694,1.424030483362037e-05,False
37980,3.226740281213925e-05,False
135,5.774100378393327e-06,False
27820,2.0833060156011237e-05,False
79185,2.623486722444632e-06,False
19321,3.541909740602459e-06,False
51421,3.1190386126998707e-06,False
84149,6.689578305410211e-05,False
8543,3.094573536630086e-06,False
5604,0.0008217688766783306,False
54807,5.516119048896656e-07,False
35704,5.32892986425096e-06,False
23210,7.020910554499711e-07,False
86623,5.480742983776702e-07,False
87467,1.790717317631953e-06,False
48273,2.4665345043471163e-05,False
11754,1.794612347620621e-07,False
71535,1.4915596878593084e-05,False
95134,2.10101121239326e-05,False
77145,2.2427082417195607e-06,False
26555,0.03204348340919286,False
48390,5.20660439514684e-05,False
42578,2.0646988618585026e-07,False
14793,1.4611310470075146e-06,False
99624,0.8401797727033248,True
21809,2.049749718619635e-06,False
343,0.0010284679694406035,False
53481,2.4316435686487865e-07,False
11726,3.389625106225521e-06,False
95337,0.0002750260766108177,False
73551,2.306891076207792e-06,False
79515,0.9730546376717216,True
65676,2.8366035613739496e-06,False
61254,1.433126359531702e-07,False
15778,2.3035143424106223e-06,False
51538,3.7265879982257075e-06,False
41587,0.000342502995389528,False
86978,4.358801518246552e-06,False
81365,5.839955766433275e-07,False
10850,2.1999733327707104e-07,False
3000,1.533389659774029e-05,False
84349,6.164136001885676e-07,False
87136,3.876002045899871e-07,False
44834,9.640806241953145e-05,False
22930,6.278820625120131e-05,False
57083,1.5699009525450344e-06,False
8937,4.29595378933379e-06,False
29932,5.742328073451584e-06,False
8192,2.4481280778228214e-06,False
674,2.38074630057532e-06,False
48783,4.1537860134824275e-06,False
46463,0.0006107883457336506,False
2484,7.654616464677838e-05,False
67047,5.627655302778752e-07,False
18476,0.6762434888302974,True
71192,1.9870472091565728e-07,False
74111,2.0628823585287174e-05,False
94380,3.054597206510568e-07,False
56603,1.2866279385772367e-06,False
81512,1.9652301866176072e-07,False
81263,6.011505550189283e-05,False
60034,8.947276243811675e-07,False
90919,1.284222404331887e-05,False
48642,5.36871883440542e-07,False
82817,1.04372209548188e-06,False
69037,2.704514038192934e-06,False
47979,0.0003526151412104165,False
79818,2.168881588596236e-06,False
73422,2.4706253470169684e-06,False
51203,1.7810201399875871e-06,False
56840,6.406953083418018e-06,False
51699,0.0004711212164479568,False
18735,1.32525920870792e-06,False
48253,4.542840167581644e-07,False
42644,5.059171387734515e-06,False
58747,1.1242022229908388e-06,False
29415,3.749883422805367e-08,False
76542,2.1450626841450664e-06,False
83540,0.0398311059437061,False
22893,0.11264842462664305,False
97672,7.361568817893601e-08,False
61258,1.8138800567523137e-05,False
12529,9.03717504611887e-06,False
28487,4.382962641249998e-07,False
39925,1.5422434708346656e-06,False
53675,2.494136565883252e-07,False
84112,3.970468626349536e-06,False
57356,9.635212958686645e-08,False
38115,8.380083707278043e-05,False
4685,4.4519682361021075e-07,False
43583,1.6417098468571166e-05,False
94481,1.2180950511914815e-06,False
90425,1.642958256513113e-05,False
11127,3.987473448136408e-07,False
1197,3.191474493462645e-06,False
13695,1.235717827412009e-06,False
50601,3.0533261617733865e-05,False
94029,2.1625617786499983e-05,False
5331,3.709901643825789e-05,False
95028,1.2628850382367403e-07,False
55991,7.102257833439268e-06,False
15751,2.6818911394178187e-06,False
47594,4.934004909724563e-06,False
67454,5.245010064067595e-07,False
48215,1.9164265922930555e-06,False
33635,1.25910952598183e-06,False
60901,0.00011445820351397346,False
86921,2.5124818759250613e-07,False
36722,7.17215220895765e-07,False
1863,3.696459410544754e-07,False
55956,1.9960439452486708e-06,False
48467,8.983867124703378e-07,False
92594,1.1381464713923146e-06,False
37754,2.6454042690204633e-06,False
14407,9.972158819303378e-08,False
34994,2.5213250420221595e-05,False
30358,2.5653939468168547e-06,False
50924,5.500737115308925e-06,False
15515,0.00097189561717601,False
85485,0.21873104296450716,False
38182,4.3917173485969315e-07,False
2183,0.005133972911290657,False
28239,3.0480716440795183e-06,False
47890,8.563895852157441e-06,False
83772,2.6034290913681795e-06,False
8519,2.896548860642348e-07,False
19758,5.43253442250034e-05,False
86036,2.690145959304319e-07,False
1577,9.10840838040201e-07,False
46392,4.178932589090468e-07,False
30453,5.660778755524161e-06,False
36586,1.4304728002438744e-07,False
40148,2.0985452573779233e-06,False
8170,0.07239828600388747,False
85242,6.119657654974145e-05,False
15288,6.759521785906486e-07,False
23862,1.1109614068284001e-05,False
64477,6.223361440170415e-07,False
87692,3.5363502328373145e-06,False
92371,0.8637906827720072,True
68263,5.605892163439424e-06,False
82700,0.0015692969032504356,False
31448,2.1133697802528855e-06,False
4780,0.00025378259624457783,False
77056,9.869067172533007e-07,False
91444,5.034113441998163e-06,False
51450,1.0826897564466229e-07,False
92036,4.262930721828967e-07,False
6651,3.532881159446575e-07,False
72764,4.452711572950201e-06,False
9764,7.080153071223108e-07,False
86313,0.0008254492524448448,False
21599,1.338788284911454e-06,False
42159,2.7101111430379026e-06,False
15393,0.00015314208591205212,False
66782,7.335208766018594e-06,False
74253,0.00011764978002918898,False
1092,2.7240070155026933e-05,False
20597,5.215451961015849e-06,False
17455,4.314905873283801e-06,False
98352,5.561929832848138e-05,False
4976,1.2225933491425045e-06,False
9923,1.0902130842752857e-06,False
41205,3.363616255322598e-05,False
63979,3.19305617910706e-06,False
14965,0.00031343882995075057,False
18593,0.47822236083529807,True
77616,1.2102879020748725e-06,False
59951,0.00041186099673662006,False
37027,3.9609789699836856e-07,False
62880,5.232062684933824e-06,False
67293,1.1826662297346742e-06,False
39983,8.437499984618427e-06,False
54447,8.893933840332775e-05,False
78747,1.3836240419328534e-05,False
48476,3.8275883985365946e-06,False
54410,3.041424974168372e-07,False
58904,0.04257803191320807,False
50805,2.0195497034980675e-06,False
14305,0.00805461107033168,False
53624,3.649149870108215e-05,False
37638,6.058986489566252e-06,False
38658,2.0320112276711927e-06,False
60256,0.006398523226700498,False
2531,0.00033265382287094334,False
21256,5.90365597451492e-07,False
88493,7.712389089462023e-05,False
47721,2.6786432477564134e-05,False
51763,6.978123447902222e-06,False
54409,4.46339450946996e-05,False
54133,1.2643187280881303e-06,False
25160,3.735985705891786e-05,False
32675,0.043963193864047956,False
61824,1.3058455217539264e-05,False
54691,1.2530754092159203e-06,False
4196,2.105616232612546e-06,False
52526,9.356687672700269e-06,False
15845,2.5729355454505106e-06,False
12054,6.79510902954515e-07,False
36910,0.01598159551866783,False
13133,7.383692025945222e-05,False
8933,8.301189343968955e-07,False
68535,2.9650197316733434e-06,False
70099,6.0707389821364396e-06,False
12326,9.803632514580327e-05,False
10430,1.7782296643904593e-06,False
22820,1.2898705293807113e-06,False
38951,1.026736540140844e-06,False
43546,2.8030841756241987e-06,False
17371,0.0002686149614222648,False
19804,5.056254540502042e-07,False
61238,3.891293483844717e-06,False
17948,1.4958902987045363e-06,False
13656,1.7823255108180844e-06,False
10593,1.5695806772870003e-06,False
29268,1.4878980014919751e-05,False
65394,9.025880257877261e-08,False
25871,5.444601222796237e-07,False
15404,6.471104008601194e-05,False
96450,6.880597533534332e-06,False
96854,1.8448761750620837e-06,False
29041,0.0025313993522140185,False
20292,1.3267888247610609e-06,False
1880,1.7148448555186474e-06,False
29189,1.7807479757495153e-06,False
57676,7.99822909374788e-06,False
61627,1.4102603699288834e-06,False
83963,9.723541414232655e-07,False
58323,2.559745987264261e-07,False
89800,7.016683972586398e-08,False
32057,2.2226376438146077e-06,False
52661,3.283803709906523e-05,False
72885,2.567228561502419e-06,False
96478,2.4538072072526853e-06,False
91000,6.054310736029593e-07,False
54357,3.960106616864969e-06,False
26622,1.2282915382268173e-05,False
48463,1.7724641248067935e-07,False
74759,6.36545038046999e-07,False
37428,7.0155397675566946e-06,False
92358,5.7107583564627415e-06,False
47556,0.9998302814972382,True
83515,2.7720040761741278e-05,False
50506,4.778754158401182e-06,False
7539,6.0732704491476275e-06,False
57016,5.199927044671975e-06,False
68522,1.141402549197161e-05,False
47315,2.3446219093027455e-07,False
32006,2.0157048797812264e-05,False
48684,1.3278452723925689e-05,False
28741,4.910447607010878e-07,False
74458,1.3103700243555178e-06,False
98127,1.0930307504255804e-06,False
59648,1.704067375395267e-07,False
34715,6.743898621742469e-06,False
76438,5.963630848148169e-06,False
94548,1.3285656827166592e-06,False
99003,0.16698118108636648,False
46634,0.00020444478421542282,False
84956,5.851367591220584e-05,False
74834,5.884365955442462e-05,False
90899,0.00016662845561471188,False
52378,4.399311703243833e-07,False
93243,2.7690235744710764e-06,False
47100,1.3775250774476718e-07,False
38754,3.6308567903252433e-06,False
5223,3.3980876496630994e-07,False
94199,1.099032298593979e-06,False
5712,7.271743417942294e-06,False
50652,1.4544649558460728e-05,False
76659,0.0009205187960086594,False
11584,7.722592048073722e-07,False
97266,0.00040247395309956637,False
95009,2.8009269889487392e-05,False
986,5.891198699302938e-06,False
59150,4.441058541447355e-05,False
35929,2.9435879896763817e-06,False
5620,4.680254392400043e-06,False
18913,3.913142131243661e-07,False
12299,7.053544038095694e-06,False
58509,1.4560445407141952e-06,False
23608,1.8215418416503753e-06,False
10927,4.892214898258258e-07,False
68093,0.00017397000389212075,False
23196,0.00021741188093556696,False
64640,0.8923376744244061,True
54710,0.9826942624428023,True
95129,1.6915728821028695e-05,False
75085,3.992130092011813e-05,False
42777,6.988646846259227e-07,False
69169,6.753970312808536e-06,False
33990,6.73010557695334e-05,False
93112,0.0002546250552915625,False
10964,0.0002458237285106687,False
49020,3.559354279162534e-06,False
70585,4.870170811796525e-06,False
10300,3.46348155819421e-07,False
57344,1.019679416876054e-05,False
76300,2.480408826689575e-07,False
78558,4.2754865175216386e-06,False
49873,3.832580278133589e-06,False
23755,0.06639484703748863,False
17709,1.9281974925659216e-06,False
20777,2.267687109075394e-07,False
23918,8.089239388077053e-07,False
57505,1.1196326459098868e-06,False
85689,1.239843633818702e-06,False
34277,5.437374206056377e-06,False
2340,3.948367597862938e-06,False
54623,0.0003333574288958447,False
86703,8.14094820543148e-06,False
71317,2.9989097470315377e-07,False
88929,7.4460125026945045e-06,False
46949,1.4621346116729457e-05,False
58472,6.492658395671143e-05,False
59277,7.155801379435416e-05,False
13859,0.026523825088993255,False
74731,6.569620212675608e-05,False
52299,2.2758526172414475e-05,False
55928,3.118961043147984e-06,False
52003,2.918430977057368e-05,False
981,5.8663624463631484e-05,False
35396,5.405482350081675e-07,False
58381,1.6064919727227192e-05,False
44244,0.005179600051198533,False
8746,5.674368661634625e-07,False
96759,6.845886661976665e-07,False
45068,0.0008635861190553375,False
24251,2.0953955452409484e-06,False
43812,4.971320613738172e-07,False
35987,6.219408599511566e-07,False
73843,2.190249547641778e-07,False
13564,1.4668897973787041e-05,False
72262,8.353735113168041e-07,False
70238,7.22422142536558e-07,False
2784,1.011116459604531e-06,False
41277,5.200347266042899e-06,False
32902,1.3491960117601607e-05,False
97033,2.546512269283883e-05,False
6668,2.004270708445522e-06,False
23194,7.760345338478245e-07,False
60274,0.08430568435270146,False
76559,4.286526611506597e-08,False
8765,4.745286804778621e-07,False
49448,2.2888794114408052e-07,False
32227,5.100205279141656e-06,False
52827,2.3996265833105215e-08,False
96010,1.9736376425776995e-05,False
6271,5.218924929782356e-05,False
68672,1.2148956547003558e-05,False
27412,1.5175552676169313e-06,False
36458,3.113324789866814e-06,False
40212,1.4503845922377661e-05,False
92177,7.46801997649791e-06,False
54580,0.0003712230349270825,False
85061,9.85429275137875e-07,False
28006,4.5414598739906465e-08,False
38528,1.0950928629201006e-06,False
36533,1.7135724980586909e-06,False
98542,5.500671112988818e-07,False
68527,2.6054744724792215e-05,False
70807,1.6392824783746637e-06,False
78446,1.110872639913167e-05,False
53064,0.0023609455616594097,False
38425,6.31194871020944e-06,False
61543,6.959166226009904e-07,False
65199,2.7100137805247868e-06,False
50365,1.3355191028211994e-07,False
11747,1.8596201149403187e-06,False
4025,0.00013643067622632626,False
3571,3.987379995196247e-07,False
23810,1.5929681097941881e-06,False
30095,0.00012682660001402351,False
80830,2.237136065394076e-06,False
34223,3.027298217961119e-06,False
30687,0.0011965793160484115,False
25972,0.0014076342508929044,False
3314,1.9282352135900208e-05,False
58488,9.255807357923743e-06,False
53394,0.00015871167498102343,False
615,6.19334592233242e-07,False
58594,3.438531546333286e-05,False
10367,2.9537930351710975e-06,False
79697,8.810720635822697e-07,False
30398,1.2682413776463103e-06,False
67237,4.381724383668963e-07,False
29940,3.192053553416297e-06,False
88898,4.274314987546816e-06,False
55538,5.150635605950692e-07,False
79825,1.6690466741475328e-05,False
64726,0.0003551006283343595,False
26567,2.496724140326498e-07,False
62677,3.6646281985462414e-06,False
4194,1.8948318276607467e-06,False
12072,0.0005281510490808166,False
31428,1.6330635660250462e-06,False
21261,0.9925158571754323,True
8664,8.666966895309522e-07,False
86350,1.0809883582184122e-05,False
29953,3.4833759200282433e-06,False
21052,0.004203623449687791,False
70629,6.823153833664172e-07,False
91126,8.207244057776466e-08,False
54638,1.8449949904317377e-07,False
60285,1.8615458057585948e-06,False
94883,4.4392987996468245e-07,False
39695,3.308300478472244e-07,False
26238,2.761326508254301e-06,False
38723,7.986601545448895e-07,False
92343,0.00010752509816338684,False
42593,5.47337609876209e-06,False
72270,5.971757864695982e-07,False
97317,1.4790456725864616e-05,False
91341,1.2086929536071508e-06,False
99433,0.03532921348843026,False
96992,9.910175886115197e-06,False
94189,2.8034479564273853e-06,False
897,6.547600740948199e-07,False
67302,7.044963503997989e-07,False
53922,4.232257426367802e-07,False
97621,1.4941229613105288e-06,False
21378,2.2875957590151076e-06,False
16541,5.728247234153545e-07,False
81012,0.0005621118632905755,False
41409,0.0004688114831345903,False
92612,8.07391178848996e-06,False
39796,1.0707901294577146e-07,False
35380,3.976534332369936e-06,False
27228,5.636004855816502e-06,False
7113,0.0023420437055733257,False
6833,1.1938798925990097e-06,False
3738,0.0001475639059326252,False
29196,1.1900981596858039e-06,False
63148,1.2058285554912195e-05,False
65091,4.2429167682460747e-07,False
75188,8.464134162253087e-06,False
86548,2.693205015926749e-06,False
54967,1.4738465208234948e-05,False
49766,9.418413083052212e-06,False
25744,1.5721893551323053e-06,False
47642,0.00645684357674676,False
75110,4.441352615523862e-08,False
42190,0.006418035100376112,False
93052,1.2575022248324814e-06,False
81823,9.776240745768484e-06,False
49772,3.986576796233901e-06,False
63346,0.0016055386222252816,False
61570,1.4201210108680778e-05,False
52227,0.0009466071989268504,False
86638,1.8974398956745123e-06,False
20229,1.354434217304041e-05,False
39989,4.534461730973667e-06,False
16241,1.4044084011416378e-06,False
32093,3.271565432049411e-06,False
74208,0.014654115961085812,False
34036,1.5356096277127906e-06,False
89520,7.649613067120589e-07,False
91287,6.334470796691826e-06,False
14052,1.0341790205678453e-06,False
83938,2.1459334440855737e-07,False
57284,1.621621751163126e-05,False
23036,2.8711887402473632e-06,False
88702,1.1318534028266017e-06,False
35270,4.6970550035969595e-07,False
98692,6.605662567053809e-06,False
38902,4.4313242592738856e-07,False
42505,1.5631909994470352e-06,False
64128,0.03432368580203179,False
65906,3.7208653467043576e-07,False
73312,1.9072011169003308e-06,False
92253,4.670999136140916e-07,False
52129,1.1054213420438534e-07,False
99489,0.13082081921829009,False
41389,7.162855624853568e-07,False
55296,3.4197262317493256e-06,False
33916,2.22507141540907e-06,False
21891,9.390473762420701e-05,False
93065,7.677556430447404e-07,False
62585,7.534499939945126e-06,False
47345,2.4446669113499843e-05,False
2688,1.0065250475258486e-06,False
84126,1.5372210407926966e-06,False
6934,3.7002196444300944e-06,False
73773,0.00035692537428838,False
11462,1.0243800855984747e-06,False
80488,3.457412059130405e-05,False
62448,1.0137159458527244e-06,False
64799,0.5940594496159569,True
83135,6.433446577924328e-05,False
73277,6.799974814687761e-07,False
65336,2.4622714226732843e-05,False
5105,0.011021874006360047,False
52231,3.7839470771348604e-07,False
42305,0.0002188364126443715,False
187,1.6178361994521167e-05,False
73631,0.0004223072020938974,False
27245,0.008971101781557472,False
57788,6.7521236426925935e-06,False
83399,7.045743429147256e-06,False
14318,9.20770461822778e-06,False
35090,1.7909272097887907e-07,False
98756,6.425349029060784e-06,False
1464,1.7389077413535755e-05,False
79851,6.623234212811509e-05,False
52766,0.042215282413270945,False
49483,1.5620211231556693e-05,False
79563,9.096904980875335e-07,False
72364,0.0001230731097646885,False
61128,1.53292006386387e-07,False
49513,8.846177205159481e-06,False
89611,2.1618497186145105e-06,False
89409,1.1692094816787221e-06,False
28818,5.958681066638655e-07,False
4450,0.08434447251367608,False
61375,4.247858957036458e-05,False
573,9.417099785464292e-08,False
4912,6.06785087078051e-06,False
67813,2.103214931527947e-06,False
85376,1.4571448666663783e-06,False
37447,1.4577169074758249e-05,False
84008,1.8749371540139535e-06,False
34328,6.7547264096123365e-06,False
43144,7.247052224700655e-07,False
40773,1.5227321109456146e-07,False
87502,2.239620133090598e-05,False
59395,1.1821881671085117e-07,False
37524,2.637141928856794e-07,False
37024,2.674080552932559e-06,False
57223,0.00055070932450831,False
88990,6.656383739688554e-06,False
93717,1.887647201418041e-06,False
11151,6.78559958486114e-07,False
55005,2.563858499028886e-07,False
68272,7.030055994115545e-07,False
85309,6.832444833005205e-07,False
95775,3.9920878047992735e-06,False
6118,2.426860808540983e-07,False
65733,6.939837746228531e-05,False
79403,6.979830154044452e-08,False
60289,4.0345352315148575e-07,False
33790,4.6596612320542577e-07,False
14486,2.918544675935696e-06,False
17191,2.6113818247366638e-05,False
51681,8.892549790393109e-07,False
29227,2.3861162430579838e-05,False
64572,0.006733688879419927,False
94615,1.1509657369566592e-06,False
53576,1.5803643450251237e-07,False
4190,6.274172374270131e-05,False
7546,4.135853220126527e-06,False
57517,9.198786734140026e-06,False
36294,7.86442839646858e-07,False
64349,0.0001651623056061952,False
54213,3.87008904409438e-05,False
43113,3.919608291193221e-07,False
41579,0.000572879177464562,False
19731,4.508803864298732e-06,False
43892,9.897230706035843e-07,False
7135,2.1557553568605385e-06,False
81360,0.007180342719965627,False
21854,2.8422575362453126e-06,False
29984,6.232931118967836e-06,False
54540,2.6854503731523095e-06,False
48389,3.998691091444454e-05,False
34124,7.392589054147657e-08,False
69619,4.4462577752370047e-07,False
37210,1.4825129152655613e-06,False
12963,6.48405867458274e-06,False
89574,1.1855819811995754e-05,False
78072,2.0088148757743392e-05,False
84808,1.9127682260763455e-06,False
53819,5.175251863972008e-07,False
619,5.749700276550795e-06,False
75371,6.445978557126418e-07,False
93376,3.3840518469898564e-07,False
22985,1.3152692804931061e-05,False
1138,3.678691861944276e-07,False
25998,0.00010352107890482481,False
14169,6.52142473824547e-06,False
11947,1.3696227070854081e-06,False
42562,0.00013482587106210624,False
22610,4.4067040552881925e-05,False
1061,2.259178293995068e-06,False
26942,9.306223800510327e-06,False
98481,2.140817656844558e-05,False
73835,1.6046353214600422e-06,False
61934,7.344187155774634e-07,False
35725,3.860695120679917e-07,False
55057,4.448922911668274e-05,False
20071,3.1217438500387447e-06,False
39252,7.960077609887499e-07,False
9527,8.50219050044664e-06,False
50464,3.116541925407495e-05,False
28080,8.116969838125946e-05,False
49043,9.294281615296849e-07,False
15611,1.9180537433784403e-06,False
14321,5.152829377987932e-07,False
51649,1.6106227313336294e-06,False
24930,4.0355492343298796e-05,False
56108,0.850066366464563,True
82444,0.0001436896125946003,False
41623,7.702805621922732e-06,False
56499,6.226979440809131e-07,False
52451,1.378098363299536e-06,False
88385,2.137028620413089e-06,False
78317,4.655817364165123e-06,False
64672,6.460536481908974e-07,False
74081,1.452548009898606e-06,False
99188,1.2628914051362347e-06,False
11615,0.030206399814846633,False
84128,5.975675459237884e-08,False
15250,0.005892553820079648,False
95718,0.002552720851767195,False
37912,1.0162634191458687e-06,False
74689,3.775387791125217e-06,False
13368,1.6540965944352302e-06,False
57991,8.371026061652385e-06,False
86281,3.4696024288541234e-07,False
89430,0.00013771096731452962,False
47312,1.679439737904074e-05,False
98974,1.5111963568284026e-05,False
84176,6.020943602402251e-07,False
76094,7.827189607369516e-07,False
14255,1.7190275161437888e-07,False
62943,2.9623476137039868e-05,False
22303,3.016317285609664e-07,False
99817,0.0005606820943207289,False
82072,4.178184335850173e-06,False
65699,4.030675940230188e-05,False
94115,1.2441427024093073e-05,False
97827,6.072622348080593e-08,False
90074,5.13373799121833e-06,False
26665,1.3192262880907874e-06,False
